loglike,f1score
-0.2427067564282402,0.8709677419354839
-0.27345864651514523,0.8601694915254238
-0.300010281796043,0.8117359413202934
-0.21094053086240672,0.9164882226980728
-0.24849172027882444,0.871578947368421
-0.2934198750096542,0.8408551068883611
-0.29807186108271244,0.8153153153153153
-0.2528286020261703,0.8830022075055187
-0.2633497522897801,0.8396946564885496
-0.2559525348447571,0.8872458410351202
