loglike,rmse
-1.1479733194253612,0.7536530693544582
-1.1575911093245204,0.7685626256606504
-1.2764162041152005,0.8670237100680418
-1.232572446781236,0.8302048244461393
-1.069163694452372,0.6865878209773604
-1.3470904342230026,0.9309788925370642
-1.185696014928263,0.8011402545099157
-1.2194986512916688,0.8225025210086897
-1.1460482114997053,0.7481578854509713
-1.2720032034031659,0.8612950632837854
