loglike,rmse
-1.2637310119910916,0.8704935263886405
-1.3542166069916488,0.9527003790154188
-1.340397000450779,0.9261039035039599
-1.2130642354570764,0.8001955424992788
-1.2673844818539692,0.8741385163288137
-1.2012140242629885,0.8238312279395776
-1.2575639526937648,0.8469143656267075
-1.196440511046694,0.8009998998362551
-1.1565915899391481,0.7659648964560117
-1.143996578431799,0.7278066346529235
