loglike,f1score
-0.1092565144471165,0.9777777777777777
-0.12143211537576182,0.9523809523809523
-0.10404930065316192,0.95
-0.09375304315628231,0.9629629629629629
-0.06600703371984229,0.9629629629629629
-0.13559935614923652,0.9565217391304348
-0.033874853046720915,0.9696969696969697
-0.04396043078272595,0.9629629629629629
-0.06973693214579264,1.0
-0.08081911838990911,0.9230769230769231
