loglike,rmse
-1.1471264803902477,0.7685027213335431
-1.2375790134216262,0.8491404783405481
-1.246933986817792,0.8586942006272369
-1.209228325782592,0.8308869392866712
-1.0778787926214346,0.6768651479151602
-1.537806262981048,1.1283314652429235
-1.2536136393022004,0.8573059933526533
-1.2358655817631212,0.8494784533309101
-1.112546953471076,0.750016553355206
-1.3015771102229714,0.8491246404033925
