loglike,mse
-1.1451472788780126,0.4522116198597423
-1.1084052021284703,0.3787895287132143
-0.9614369911951544,0.08414513213892226
-3.9086442478586467,5.993789072882385
-1.5529771606905196,1.2699886720214397
-1.433891768870593,1.0299325596229996
-1.0350702731360766,0.22298910082369164
-1.9461270099820138,2.056909884053782
-1.0373103237399857,0.23623143956982318
-1.0831098996362096,0.3278941932475364
