loglike,rmse
-0.5405039814508521,0.29037175428603745
-0.3224838544084537,0.28537482793405816
-0.3719321087718893,0.22385083850252144
-0.7975043582538529,0.5493299546255661
-0.5528208030586109,0.4190728733589856
-0.5767611953591332,0.38556416916591324
-0.21773401616987573,0.2342364069623348
-3.947508863320783,1.238905528055502
-0.6920873577831946,0.4571210533828656
-0.575151958316096,0.4230938194444264
