loglike,f1score
-0.31495645381530907,0.9278350515463918
-0.2517845516271718,0.9278350515463918
-0.2140810715136296,0.9494949494949495
-0.24977176438019869,0.9655172413793104
-0.19416815216648953,0.88
-0.17003200810002456,0.9545454545454546
-0.46885073066163285,0.7272727272727273
-0.2282712474772645,0.8666666666666667
-0.1963790794893469,0.9647058823529412
-0.11800529816721646,0.96
