loglike,rmse
-0.534491472375371,0.3744280406673693
-0.5238634189971223,0.3658093994076693
-0.44088524340930574,0.366872842483159
-0.2124468500249134,0.24766303959574512
-0.7327602450737418,0.5231935019889724
-0.34957556459242367,0.24330885996484494
-0.36644636530461644,0.2088701391425011
-0.35510219451922215,0.2846540583808979
-0.4246990602271663,0.35379360218478023
-0.7938852558994309,0.22918794777661075
