loglike,rmse
-1.1587197966122302,0.7722494047098932
-1.132102359981525,0.7495351089747444
-1.2829963146733412,0.857947242373982
-1.2163228697572084,0.8053818481192883
-1.0605103901510213,0.7128562433636673
-1.3710924842953827,0.918085387544717
-1.2734740513277154,0.8554130594163416
-1.1814420987368064,0.7903210965148572
-1.1259656269640694,0.7476799375559167
-1.240775147143696,0.8333020828000187
