loglike,f1score
-0.2789464644655496,0.8551724137931035
-0.2709765120072339,0.8702928870292888
-0.26330073108127644,0.8777292576419214
-0.2229496112957947,0.8984881209503239
-0.24907313625719926,0.8836206896551724
-0.2505705007888974,0.8844444444444445
-0.25507179118842743,0.875
-0.2432170525970959,0.8736616702355461
-0.2361637997057917,0.8815165876777251
-0.25723440427056826,0.8987108655616943
