loglike,f1score
-0.2535491836281049,0.863013698630137
-0.2697928271745972,0.8851774530271399
-0.26325277458591884,0.8719101123595505
-0.22605736835618218,0.8936170212765957
-0.25423479808620636,0.8822269807280514
-0.28236977515165773,0.862144420131291
-0.2476516739262917,0.891170431211499
-0.2727730025846674,0.8337129840546698
-0.22455601475889073,0.8780487804878049
-0.26607906042197965,0.894927536231884
