loglike,f1score
-0.31193035116563206,0.8571428571428571
-0.4547517075721568,0.8
-0.3510148997731729,0.8148148148148148
-0.31194616040501005,0.9696969696969697
-0.3756467541441847,0.75
-0.4696286817842374,0.7777777777777778
-0.4118104189653608,0.782608695652174
-0.29404902716761183,0.9090909090909091
-0.547509923992182,0.72
-0.44413707399183205,0.8387096774193549
