loglike,rmse
-1.2658532189729665,0.8514825627919502
-1.3307880967795862,0.8988403711146039
-1.3381811786984943,0.9032128835712673
-1.1526710916809437,0.7661202869748053
-1.2542266281327326,0.8443515372946575
-1.1732215046747023,0.8071548279106738
-1.259665027227438,0.8479833341928177
-1.188815544446289,0.7946637014915857
-1.1184343298914197,0.7369544417554807
-1.0221422549833128,0.6566318730863662
