loglike,f1score
-0.4222704530113906,0.732159406858202
-0.4277689097240739,0.7012025901942646
-0.4558697872321065,0.6923837784371909
-0.3993238039490574,0.8298109010011123
-0.3855429142716813,0.8488664987405542
-0.3721826663806155,0.864
-0.419334743884792,0.7263969171483622
-0.43800725007057645,0.8223234624145785
-0.447519348432344,0.7190569744597249
-0.426379737582152,0.7386138613861386
