loglike,rmse
-0.725106492045472,0.4617425573673295
-0.5076811672658098,0.4040168600999441
-0.3316998961933543,0.3026330288166147
-0.1690085548566544,0.2810157667436904
-0.8045053586118502,0.4621821152833532
-0.10999564187599922,0.2844155512836026
-0.2245325006940373,0.2836517707314096
-0.16057952956957056,0.2675009718942523
-0.501152890099995,0.3909449217506543
-0.40084527086080846,0.34101340340572767
