loglike,f1score
-0.2561398895449888,0.8591549295774648
-0.26782687037083835,0.8776371308016878
-0.2768662975081006,0.8596881959910914
-0.22806903639754036,0.8959660297239915
-0.24957796035981714,0.8888888888888888
-0.29382680515425236,0.8468468468468469
-0.2598821595331855,0.8763102725366876
-0.2728954630537924,0.8648648648648649
-0.2194056166323436,0.8823529411764706
-0.25145233394250005,0.9070631970260223
